iso_2_pair,geo_iso_2,partner_iso_2,year,ip_export,is_cfc,cfc_tax,all_tax,geo_gdp,partner_gdp,patent_collab_count,geo_innovation_input,partner_innovation_input,geo_innovation_output,partner_innovation_output
SI-DK,SI,DK,2012,0.8,0,25.0,25.0,46580457470.2769,327148943812.137,3.8,53.2,67.4,46.6,52.5
SI-DK,SI,DK,2012,0.8,0,25.0,25.0,46580457470.2769,327148943812.137,3.8,53.2,67.4,46.6,52.5
SK-DK,SK,DK,2012,,0,25.0,25.0,94534730680.6023,327148943812.137,0.8,47.3,67.4,35.4,52.5
AT-EE,AT,EE,2012,0.8,0,21.0,21.0,409425234155.263,23192708981.8446,0.8,59.5,57.4,46.7,53.3
BE-EE,BE,EE,2012,0.8,0,21.0,21.0,496181260258.3,23192708981.8446,0.8,60.3,57.4,48.3,53.3
BG-EE,BG,EE,2012,0.8,0,21.0,21.0,54033250328.5151,23192708981.8446,0.8,45.5,57.4,35.8,53.3
CY-EE,CY,EE,2012,,0,21.0,21.0,24978513426.6992,23192708981.8446,0.8,56.4,57.4,39.3,53.3
CZ-EE,CZ,EE,2012,0.8,0,21.0,21.0,208857719320.649,23192708981.8446,0.8,53.3,57.4,46.1,53.3
DE-EE,DE,EE,2012,,1,25.0,25.0,3527344944139.83,23192708981.8446,2.8,58.8,57.4,53.7,53.3
DE-EE,DE,EE,2012,,1,25.0,25.0,3527344944139.83,23192708981.8446,2.8,58.8,57.4,53.7,53.3
DK-EE,DK,EE,2012,0.8,1,25.0,25.0,327148943812.137,23192708981.8446,3.8,67.4,57.4,52.5,53.3
DK-EE,DK,EE,2012,0.8,1,25.0,25.0,327148943812.137,23192708981.8446,4.800000000000001,67.4,57.4,52.5,53.3
GR-EE,GR,EE,2012,0.8,0,21.0,21.0,242053529231.146,23192708981.8446,0.8,44.0,57.4,26.5,53.3
FI-EE,FI,EE,2012,,1,21.0,21.0,258304834621.605,23192708981.8446,4.800000000000001,67.5,57.4,56.1,53.3
FI-EE,FI,EE,2012,,1,21.0,21.0,258304834621.605,23192708981.8446,2.8,67.5,57.4,56.1,53.3
FR-EE,FR,EE,2012,,1,36.09639,36.09639,2683825225092.63,23192708981.8446,0.8,59.1,57.4,44.4,53.3
HR-EE,HR,EE,2012,,0,21.0,21.0,56580819623.8529,23192708981.8446,0.8,46.4,57.4,34.9,53.3
HU-EE,HU,EE,2012,0.8,1,21.0,21.0,128475498380.379,23192708981.8446,0.8,51.2,57.4,41.9,53.3
IE-EE,IE,EE,2012,0.8,0,21.0,21.0,224984397510.31,23192708981.8446,1.7999999999999998,67.4,57.4,49.9,53.3
IT-EE,IT,EE,2012,0.8,1,25.034200000000002,25.034200000000002,2087077032435.15,23192708981.8446,0.8,51.5,57.4,37.5,53.3
LT-EE,LT,EE,2012,0.8,1,21.0,21.0,42927454291.478,23192708981.8446,0.8,50.2,57.4,37.8,53.3
LV-EE,LV,EE,2012,0.8,0,21.0,21.0,28324787663.6545,23192708981.8446,0.8,51.4,57.4,42.6,53.3
NL-EE,NL,EE,2012,,1,25.0,25.0,838971306990.906,23192708981.8446,0.8,62.9,57.4,58.2,53.3
PL-EE,PL,EE,2012,0.8,0,21.0,21.0,498523568248.119,23192708981.8446,0.8,47.1,57.4,33.6,53.3
RO-EE,RO,EE,2012,,0,21.0,21.0,170635805316.879,23192708981.8446,0.8,43.9,57.4,31.7,53.3
SE-EE,SE,EE,2012,0.8,1,21.040000000000003,21.040000000000003,552483727282.802,23192708981.8446,12.8,68.8,57.4,60.7,53.3
SE-EE,SE,EE,2012,0.8,1,21.040000000000003,21.040000000000003,552483727282.802,23192708981.8446,13.8,68.8,57.4,60.7,53.3
SI-EE,SI,EE,2012,0.8,0,21.0,21.0,46580457470.2769,23192708981.8446,0.8,53.2,57.4,46.6,53.3
SK-EE,SK,EE,2012,,0,21.0,21.0,94534730680.6023,23192708981.8446,0.8,47.3,57.4,35.4,53.3
AT-EG,AT,EG,2012,0.8,0,,25.0,409425234155.263,279116666666.667,0.8,59.5,32.5,46.7,23.3
BE-EG,BE,EG,2012,0.8,0,,25.0,496181260258.3,279116666666.667,0.8,60.3,32.5,48.3,23.3
BG-EG,BG,EG,2012,0.8,0,,25.0,54033250328.5151,279116666666.667,0.8,45.5,32.5,35.8,23.3
CY-EG,CY,EG,2012,0.8,0,,25.0,24978513426.6992,279116666666.667,0.8,56.4,32.5,39.3,23.3
CZ-EG,CZ,EG,2012,0.8,0,,25.0,208857719320.649,279116666666.667,0.8,53.3,32.5,46.1,23.3
DE-EG,DE,EG,2012,,1,25.0,25.0,3527344944139.83,279116666666.667,8.8,58.8,32.5,53.7,23.3
DE-EG,DE,EG,2012,,1,25.0,25.0,3527344944139.83,279116666666.667,6.800000000000001,58.8,32.5,53.7,23.3
DK-EG,DK,EG,2012,0.8,1,25.0,25.0,327148943812.137,279116666666.667,1.7999999999999998,67.4,32.5,52.5,23.3
DK-EG,DK,EG,2012,0.8,1,25.0,25.0,327148943812.137,279116666666.667,1.7999999999999998,67.4,32.5,52.5,23.3
EE-EG,EE,EG,2012,0.8,1,25.0,25.0,23192708981.8446,279116666666.667,0.8,57.4,32.5,53.3,23.3
GR-EG,GR,EG,2012,0.8,0,,25.0,242053529231.146,279116666666.667,0.8,44.0,32.5,26.5,23.3
FI-EG,FI,EG,2012,,1,25.0,25.0,258304834621.605,279116666666.667,2.8,67.5,32.5,56.1,23.3
FI-EG,FI,EG,2012,,1,25.0,25.0,258304834621.605,279116666666.667,2.8,67.5,32.5,56.1,23.3
FR-EG,FR,EG,2012,,1,36.09639,36.09639,2683825225092.63,279116666666.667,11.8,59.1,32.5,44.4,23.3
FR-EG,FR,EG,2012,,1,36.09639,36.09639,2683825225092.63,279116666666.667,13.8,59.1,32.5,44.4,23.3
HR-EG,HR,EG,2012,,0,,25.0,56580819623.8529,279116666666.667,0.8,46.4,32.5,34.9,23.3
HU-EG,HU,EG,2012,0.8,1,25.0,25.0,128475498380.379,279116666666.667,0.8,51.2,32.5,41.9,23.3
IE-EG,IE,EG,2012,0.8,0,,25.0,224984397510.31,279116666666.667,2.8,67.4,32.5,49.9,23.3
IE-EG,IE,EG,2012,0.8,0,,25.0,224984397510.31,279116666666.667,2.8,67.4,32.5,49.9,23.3
IT-EG,IT,EG,2012,0.8,1,25.034200000000002,25.034200000000002,2087077032435.15,279116666666.667,1.7999999999999998,51.5,32.5,37.5,23.3
IT-EG,IT,EG,2012,0.8,1,25.034200000000002,25.034200000000002,2087077032435.15,279116666666.667,1.7999999999999998,51.5,32.5,37.5,23.3
LT-EG,LT,EG,2012,0.8,1,25.0,25.0,42927454291.478,279116666666.667,0.8,50.2,32.5,37.8,23.3
LV-EG,LV,EG,2012,0.8,0,,25.0,28324787663.6545,279116666666.667,0.8,51.4,32.5,42.6,23.3
NL-EG,NL,EG,2012,,1,25.0,25.0,838971306990.906,279116666666.667,3.8,62.9,32.5,58.2,23.3
NL-EG,NL,EG,2012,,1,25.0,25.0,838971306990.906,279116666666.667,3.8,62.9,32.5,58.2,23.3
PL-EG,PL,EG,2012,0.8,0,,25.0,498523568248.119,279116666666.667,0.8,47.1,32.5,33.6,23.3
RO-EG,RO,EG,2012,,0,,25.0,170635805316.879,279116666666.667,0.8,43.9,32.5,31.7,23.3
SE-EG,SE,EG,2012,0.8,1,25.0,25.0,552483727282.802,279116666666.667,0.8,68.8,32.5,60.7,23.3
SI-EG,SI,EG,2012,0.8,0,,25.0,46580457470.2769,279116666666.667,0.8,53.2,32.5,46.6,23.3
SK-EG,SK,EG,2012,,0,,25.0,94534730680.6023,279116666666.667,0.8,47.3,32.5,35.4,23.3
AT-GR,AT,GR,2012,0.8,0,,20.0,409425234155.263,242053529231.146,0.8,59.5,44.0,46.7,26.5
BE-GR,BE,GR,2012,0.8,0,,20.0,496181260258.3,242053529231.146,2.8,60.3,44.0,48.3,26.5
BE-GR,BE,GR,2012,0.8,0,,20.0,496181260258.3,242053529231.146,4.800000000000001,60.3,44.0,48.3,26.5
BG-GR,BG,GR,2012,0.8,0,,20.0,54033250328.5151,242053529231.146,0.8,45.5,44.0,35.8,26.5
CY-GR,CY,GR,2012,,0,,20.0,24978513426.6992,242053529231.146,2.8,56.4,44.0,39.3,26.5
CY-GR,CY,GR,2012,,0,,20.0,24978513426.6992,242053529231.146,2.8,56.4,44.0,39.3,26.5
CZ-GR,CZ,GR,2012,0.8,0,,20.0,208857719320.649,242053529231.146,0.8,53.3,44.0,46.1,26.5
DK-GR,DK,GR,2012,0.8,1,25.0,25.0,327148943812.137,242053529231.146,0.8,67.4,44.0,52.5,26.5
EE-GR,EE,GR,2012,0.8,1,20.0,20.0,23192708981.8446,242053529231.146,0.8,57.4,44.0,53.3,26.5
FI-GR,FI,GR,2012,,1,20.0,20.0,258304834621.605,242053529231.146,2.8,67.5,44.0,56.1,26.5
FI-GR,FI,GR,2012,,1,20.0,20.0,258304834621.605,242053529231.146,1.7999999999999998,67.5,44.0,56.1,26.5
FR-GR,FR,GR,2012,,1,36.09639,36.09639,2683825225092.63,242053529231.146,23.799999999999997,59.1,44.0,44.4,26.5
FR-GR,FR,GR,2012,,1,36.09639,36.09639,2683825225092.63,242053529231.146,23.799999999999997,59.1,44.0,44.4,26.5
HR-GR,HR,GR,2012,,0,,20.0,56580819623.8529,242053529231.146,0.8,46.4,44.0,34.9,26.5
HU-GR,HU,GR,2012,0.8,1,20.0,20.0,128475498380.379,242053529231.146,0.8,51.2,44.0,41.9,26.5
IE-GR,IE,GR,2012,0.8,0,,20.0,224984397510.31,242053529231.146,2.8,67.4,44.0,49.9,26.5
IE-GR,IE,GR,2012,0.8,0,,20.0,224984397510.31,242053529231.146,2.8,67.4,44.0,49.9,26.5
IT-GR,IT,GR,2012,0.8,1,25.034200000000002,25.034200000000002,2087077032435.15,242053529231.146,16.799999999999997,51.5,44.0,37.5,26.5
IT-GR,IT,GR,2012,0.8,1,25.034200000000002,25.034200000000002,2087077032435.15,242053529231.146,19.799999999999997,51.5,44.0,37.5,26.5
LT-GR,LT,GR,2012,0.8,1,20.0,20.0,42927454291.478,242053529231.146,0.8,50.2,44.0,37.8,26.5
LV-GR,LV,GR,2012,0.8,0,,20.0,28324787663.6545,242053529231.146,0.8,51.4,44.0,42.6,26.5
NL-GR,NL,GR,2012,,1,25.0,25.0,838971306990.906,242053529231.146,2.8,62.9,44.0,58.2,26.5
NL-GR,NL,GR,2012,,1,25.0,25.0,838971306990.906,242053529231.146,2.8,62.9,44.0,58.2,26.5
PL-GR,PL,GR,2012,0.8,0,,20.0,498523568248.119,242053529231.146,1.7999999999999998,47.1,44.0,33.6,26.5
PL-GR,PL,GR,2012,0.8,0,,20.0,498523568248.119,242053529231.146,1.7999999999999998,47.1,44.0,33.6,26.5
RO-GR,RO,GR,2012,,0,,20.0,170635805316.879,242053529231.146,1.7999999999999998,43.9,44.0,31.7,26.5
RO-GR,RO,GR,2012,,0,,20.0,170635805316.879,242053529231.146,1.7999999999999998,43.9,44.0,31.7,26.5
SE-GR,SE,GR,2012,0.8,1,21.040000000000003,21.040000000000003,552483727282.802,242053529231.146,2.8,68.8,44.0,60.7,26.5
SE-GR,SE,GR,2012,0.8,1,21.040000000000003,21.040000000000003,552483727282.802,242053529231.146,1.7999999999999998,68.8,44.0,60.7,26.5
SI-GR,SI,GR,2012,0.8,0,,20.0,46580457470.2769,242053529231.146,0.8,53.2,44.0,46.6,26.5
SK-GR,SK,GR,2012,,0,,20.0,94534730680.6023,242053529231.146,0.8,47.3,44.0,35.4,26.5
AT-ES,AT,ES,2012,0.8,0,30.0,30.0,409425234155.263,1324820091194.67,24.799999999999997,59.5,56.0,46.7,38.5
AT-ES,AT,ES,2012,0.8,0,30.0,30.0,409425234155.263,1324820091194.67,27.799999999999997,59.5,56.0,46.7,38.5
BE-ES,BE,ES,2012,0.8,0,30.0,30.0,496181260258.3,1324820091194.67,109.80000000000001,60.3,56.0,48.3,38.5
BE-ES,BE,ES,2012,0.8,0,30.0,30.0,496181260258.3,1324820091194.67,111.80000000000001,60.3,56.0,48.3,38.5
BG-ES,BG,ES,2012,0.8,0,30.0,30.0,54033250328.5151,1324820091194.67,1.7999999999999998,45.5,56.0,35.8,38.5
BG-ES,BG,ES,2012,0.8,0,30.0,30.0,54033250328.5151,1324820091194.67,1.7999999999999998,45.5,56.0,35.8,38.5
CY-ES,CY,ES,2012,0.8,0,30.0,30.0,24978513426.6992,1324820091194.67,0.8,56.4,56.0,39.3,38.5
CZ-ES,CZ,ES,2012,0.9,0,30.0,30.0,208857719320.649,1324820091194.67,1.7999999999999998,53.3,56.0,46.1,38.5
DE-ES,DE,ES,2012,,1,30.0,30.0,3527344944139.83,1324820091194.67,285.79999999999995,58.8,56.0,53.7,38.5
DE-ES,DE,ES,2012,,1,30.0,30.0,3527344944139.83,1324820091194.67,264.79999999999995,58.8,56.0,53.7,38.5
DK-ES,DK,ES,2012,0.8,1,30.0,30.0,327148943812.137,1324820091194.67,14.8,67.4,56.0,52.5,38.5
DK-ES,DK,ES,2012,0.8,1,30.0,30.0,327148943812.137,1324820091194.67,17.799999999999997,67.4,56.0,52.5,38.5
EE-ES,EE,ES,2012,0.8,1,30.0,30.0,23192708981.8446,1324820091194.67,0.8,57.4,56.0,53.3,38.5
GR-ES,GR,ES,2012,0.8,0,30.0,30.0,242053529231.146,1324820091194.67,5.800000000000001,44.0,56.0,26.5,38.5
GR-ES,GR,ES,2012,0.8,0,30.0,30.0,242053529231.146,1324820091194.67,5.800000000000001,44.0,56.0,26.5,38.5
FI-ES,FI,ES,2012,,1,30.0,30.0,258304834621.605,1324820091194.67,7.800000000000001,67.5,56.0,56.1,38.5
FI-ES,FI,ES,2012,,1,30.0,30.0,258304834621.605,1324820091194.67,4.800000000000001,67.5,56.0,56.1,38.5
FR-ES,FR,ES,2012,,1,36.09639,36.09639,2683825225092.63,1324820091194.67,248.8,59.1,56.0,44.4,38.5
FR-ES,FR,ES,2012,,1,36.09639,36.09639,2683825225092.63,1324820091194.67,234.8,59.1,56.0,44.4,38.5
HR-ES,HR,ES,2012,,0,30.0,30.0,56580819623.8529,1324820091194.67,2.8,46.4,56.0,34.9,38.5
HR-ES,HR,ES,2012,,0,30.0,30.0,56580819623.8529,1324820091194.67,2.8,46.4,56.0,34.9,38.5
HU-ES,HU,ES,2012,,1,30.0,30.0,128475498380.379,1324820091194.67,2.8,51.2,56.0,41.9,38.5
HU-ES,HU,ES,2012,,1,30.0,30.0,128475498380.379,1324820091194.67,2.8,51.2,56.0,41.9,38.5
IE-ES,IE,ES,2012,0.8,0,30.0,30.0,224984397510.31,1324820091194.67,26.799999999999997,67.4,56.0,49.9,38.5
IE-ES,IE,ES,2012,0.8,0,30.0,30.0,224984397510.31,1324820091194.67,22.799999999999997,67.4,56.0,49.9,38.5
IT-ES,IT,ES,2012,2.6,1,30.0,30.0,2087077032435.15,1324820091194.67,137.8,51.5,56.0,37.5,38.5
IT-ES,IT,ES,2012,2.6,1,30.0,30.0,2087077032435.15,1324820091194.67,122.80000000000001,51.5,56.0,37.5,38.5
LT-ES,LT,ES,2012,0.8,1,30.0,30.0,42927454291.478,1324820091194.67,0.8,50.2,56.0,37.8,38.5
LV-ES,LV,ES,2012,0.8,0,30.0,30.0,28324787663.6545,1324820091194.67,0.8,51.4,56.0,42.6,38.5
NL-ES,NL,ES,2012,,1,30.0,30.0,838971306990.906,1324820091194.67,63.8,62.9,56.0,58.2,38.5
NL-ES,NL,ES,2012,,1,30.0,30.0,838971306990.906,1324820091194.67,61.8,62.9,56.0,58.2,38.5
PL-ES,PL,ES,2012,0.8,0,30.0,30.0,498523568248.119,1324820091194.67,7.800000000000001,47.1,56.0,33.6,38.5
PL-ES,PL,ES,2012,0.8,0,30.0,30.0,498523568248.119,1324820091194.67,6.800000000000001,47.1,56.0,33.6,38.5
RO-ES,RO,ES,2012,,0,30.0,30.0,170635805316.879,1324820091194.67,2.8,43.9,56.0,31.7,38.5
RO-ES,RO,ES,2012,,0,30.0,30.0,170635805316.879,1324820091194.67,2.8,43.9,56.0,31.7,38.5
SE-ES,SE,ES,2012,0.8,1,30.0,30.0,552483727282.802,1324820091194.67,80.80000000000001,68.8,56.0,60.7,38.5
SE-ES,SE,ES,2012,0.8,1,30.0,30.0,552483727282.802,1324820091194.67,78.80000000000001,68.8,56.0,60.7,38.5
SI-ES,SI,ES,2012,0.8,0,30.0,30.0,46580457470.2769,1324820091194.67,4.800000000000001,53.2,56.0,46.6,38.5
SI-ES,SI,ES,2012,0.8,0,30.0,30.0,46580457470.2769,1324820091194.67,5.800000000000001,53.2,56.0,46.6,38.5
SK-ES,SK,ES,2012,,0,30.0,30.0,94534730680.6023,1324820091194.67,3.8,47.3,56.0,35.4,38.5
SK-ES,SK,ES,2012,,0,30.0,30.0,94534730680.6023,1324820091194.67,3.8,47.3,56.0,35.4,38.5
AT-FI,AT,FI,2012,0.8,0,,24.5,409425234155.263,258304834621.605,35.8,59.5,67.5,46.7,56.1
AT-FI,AT,FI,2012,0.8,0,,24.5,409425234155.263,258304834621.605,36.8,59.5,67.5,46.7,56.1
BE-FI,BE,FI,2012,0.8,0,,24.5,496181260258.3,258304834621.605,14.8,60.3,67.5,48.3,56.1
BE-FI,BE,FI,2012,0.8,0,,24.5,496181260258.3,258304834621.605,10.8,60.3,67.5,48.3,56.1
BG-FI,BG,FI,2012,0.8,0,,24.5,54033250328.5151,258304834621.605,4.800000000000001,45.5,67.5,35.8,56.1
BG-FI,BG,FI,2012,0.8,0,,24.5,54033250328.5151,258304834621.605,4.800000000000001,45.5,67.5,35.8,56.1
CY-FI,CY,FI,2012,0.8,0,,24.5,24978513426.6992,258304834621.605,0.8,56.4,67.5,39.3,56.1
CZ-FI,CZ,FI,2012,0.8,0,,24.5,208857719320.649,258304834621.605,4.800000000000001,53.3,67.5,46.1,56.1
CZ-FI,CZ,FI,2012,0.8,0,,24.5,208857719320.649,258304834621.605,4.800000000000001,53.3,67.5,46.1,56.1
DK-FI,DK,FI,2012,0.8,1,25.0,25.0,327148943812.137,258304834621.605,48.8,67.4,67.5,52.5,56.1
DK-FI,DK,FI,2012,0.8,1,25.0,25.0,327148943812.137,258304834621.605,49.8,67.4,67.5,52.5,56.1
EE-FI,EE,FI,2012,0.9,1,24.5,24.5,23192708981.8446,258304834621.605,2.8,57.4,67.5,53.3,56.1
EE-FI,EE,FI,2012,0.9,1,24.5,24.5,23192708981.8446,258304834621.605,4.800000000000001,57.4,67.5,53.3,56.1
GR-FI,GR,FI,2012,0.8,0,,24.5,242053529231.146,258304834621.605,1.7999999999999998,44.0,67.5,26.5,56.1
GR-FI,GR,FI,2012,0.8,0,,24.5,242053529231.146,258304834621.605,2.8,44.0,67.5,26.5,56.1
FR-FI,FR,FI,2012,,1,36.09639,36.09639,2683825225092.63,258304834621.605,26.799999999999997,59.1,67.5,44.4,56.1
FR-FI,FR,FI,2012,,1,36.09639,36.09639,2683825225092.63,258304834621.605,25.799999999999997,59.1,67.5,44.4,56.1
HR-FI,HR,FI,2012,,0,,24.5,56580819623.8529,258304834621.605,1.7999999999999998,46.4,67.5,34.9,56.1
HR-FI,HR,FI,2012,,0,,24.5,56580819623.8529,258304834621.605,1.7999999999999998,46.4,67.5,34.9,56.1
HU-FI,HU,FI,2012,,1,24.5,24.5,128475498380.379,258304834621.605,30.799999999999997,51.2,67.5,41.9,56.1
HU-FI,HU,FI,2012,,1,24.5,24.5,128475498380.379,258304834621.605,27.799999999999997,51.2,67.5,41.9,56.1
IE-FI,IE,FI,2012,0.8,0,,24.5,224984397510.31,258304834621.605,1.7999999999999998,67.4,67.5,49.9,56.1
IE-FI,IE,FI,2012,0.8,0,,24.5,224984397510.31,258304834621.605,1.7999999999999998,67.4,67.5,49.9,56.1
IT-FI,IT,FI,2012,0.8,1,25.034200000000002,25.034200000000002,2087077032435.15,258304834621.605,30.799999999999997,51.5,67.5,37.5,56.1
IT-FI,IT,FI,2012,0.8,1,25.034200000000002,25.034200000000002,2087077032435.15,258304834621.605,28.799999999999997,51.5,67.5,37.5,56.1
LT-FI,LT,FI,2012,0.8,1,24.5,24.5,42927454291.478,258304834621.605,0.8,50.2,67.5,37.8,56.1
LV-FI,LV,FI,2012,0.8,0,,24.5,28324787663.6545,258304834621.605,2.8,51.4,67.5,42.6,56.1
LV-FI,LV,FI,2012,0.8,0,,24.5,28324787663.6545,258304834621.605,2.8,51.4,67.5,42.6,56.1
NL-FI,NL,FI,2012,,1,25.0,25.0,838971306990.906,258304834621.605,35.8,62.9,67.5,58.2,56.1
NL-FI,NL,FI,2012,,1,25.0,25.0,838971306990.906,258304834621.605,44.8,62.9,67.5,58.2,56.1
PL-FI,PL,FI,2012,0.8,0,,24.5,498523568248.119,258304834621.605,23.799999999999997,47.1,67.5,33.6,56.1
PL-FI,PL,FI,2012,0.8,0,,24.5,498523568248.119,258304834621.605,24.799999999999997,47.1,67.5,33.6,56.1
RO-FI,RO,FI,2012,,0,,24.5,170635805316.879,258304834621.605,0.8,43.9,67.5,31.7,56.1
SE-FI,SE,FI,2012,0.8,1,24.5,24.5,552483727282.802,258304834621.605,190.8,68.8,67.5,60.7,56.1
SE-FI,SE,FI,2012,0.8,1,24.5,24.5,552483727282.802,258304834621.605,196.8,68.8,67.5,60.7,56.1
SI-FI,SI,FI,2012,0.8,0,,24.5,46580457470.2769,258304834621.605,1.7999999999999998,53.2,67.5,46.6,56.1
SI-FI,SI,FI,2012,0.8,0,,24.5,46580457470.2769,258304834621.605,1.7999999999999998,53.2,67.5,46.6,56.1
SK-FI,SK,FI,2012,,0,,24.5,94534730680.6023,258304834621.605,0.8,47.3,67.5,35.4,56.1
AT-FR,AT,FR,2012,1.7999999999999998,0,,36.09639,409425234155.263,2683825225092.63,56.8,59.5,59.1,46.7,44.4
AT-FR,AT,FR,2012,1.7999999999999998,0,,36.09639,409425234155.263,2683825225092.63,54.8,59.5,59.1,46.7,44.4
BE-FR,BE,FR,2012,55.8,0,,36.09639,496181260258.3,2683825225092.63,753.8,60.3,59.1,48.3,44.4
BE-FR,BE,FR,2012,55.8,0,,36.09639,496181260258.3,2683825225092.63,747.8,60.3,59.1,48.3,44.4
BG-FR,BG,FR,2012,0.9,0,,36.09639,54033250328.5151,2683825225092.63,6.800000000000001,45.5,59.1,35.8,44.4
BG-FR,BG,FR,2012,0.9,0,,36.09639,54033250328.5151,2683825225092.63,11.8,45.5,59.1,35.8,44.4
CY-FR,CY,FR,2012,0.8,0,,36.09639,24978513426.6992,2683825225092.63,1.7999999999999998,56.4,59.1,39.3,44.4
CZ-FR,CZ,FR,2012,0.9,0,,36.09639,208857719320.649,2683825225092.63,31.799999999999997,53.3,59.1,46.1,44.4
CZ-FR,CZ,FR,2012,0.9,0,,36.09639,208857719320.649,2683825225092.63,28.799999999999997,53.3,59.1,46.1,44.4
DE-FR,DE,FR,2012,,1,36.09639,36.09639,3527344944139.83,2683825225092.63,1704.8000000000002,58.8,59.1,53.7,44.4
DE-FR,DE,FR,2012,,1,36.09639,36.09639,3527344944139.83,2683825225092.63,1721.8000000000002,58.8,59.1,53.7,44.4
DK-FR,DK,FR,2012,0.8,1,36.09639,36.09639,327148943812.137,2683825225092.63,63.8,67.4,59.1,52.5,44.4
DK-FR,DK,FR,2012,0.8,1,36.09639,36.09639,327148943812.137,2683825225092.63,69.80000000000001,67.4,59.1,52.5,44.4
EE-FR,EE,FR,2012,0.8,1,36.09639,36.09639,23192708981.8446,2683825225092.63,0.8,57.4,59.1,53.3,44.4
GR-FR,GR,FR,2012,0.8,0,,36.09639,242053529231.146,2683825225092.63,23.799999999999997,44.0,59.1,26.5,44.4
GR-FR,GR,FR,2012,0.8,0,,36.09639,242053529231.146,2683825225092.63,23.799999999999997,44.0,59.1,26.5,44.4
FI-FR,FI,FR,2012,,1,36.09639,36.09639,258304834621.605,2683825225092.63,25.799999999999997,67.5,59.1,56.1,44.4
FI-FR,FI,FR,2012,,1,36.09639,36.09639,258304834621.605,2683825225092.63,26.799999999999997,67.5,59.1,56.1,44.4
HR-FR,HR,FR,2012,,0,,36.09639,56580819623.8529,2683825225092.63,1.7999999999999998,46.4,59.1,34.9,44.4
HU-FR,HU,FR,2012,,1,36.09639,36.09639,128475498380.379,2683825225092.63,24.799999999999997,51.2,59.1,41.9,44.4
HU-FR,HU,FR,2012,,1,36.09639,36.09639,128475498380.379,2683825225092.63,22.799999999999997,51.2,59.1,41.9,44.4
IE-FR,IE,FR,2012,0.8,0,,36.09639,224984397510.31,2683825225092.63,25.799999999999997,67.4,59.1,49.9,44.4
IE-FR,IE,FR,2012,0.8,0,,36.09639,224984397510.31,2683825225092.63,27.799999999999997,67.4,59.1,49.9,44.4
IT-FR,IT,FR,2012,1.3,1,36.09639,36.09639,2087077032435.15,2683825225092.63,370.79999999999995,51.5,59.1,37.5,44.4
IT-FR,IT,FR,2012,1.3,1,36.09639,36.09639,2087077032435.15,2683825225092.63,353.79999999999995,51.5,59.1,37.5,44.4
LT-FR,LT,FR,2012,0.8,1,36.09639,36.09639,42927454291.478,2683825225092.63,3.8,50.2,59.1,37.8,44.4
LT-FR,LT,FR,2012,0.8,1,36.09639,36.09639,42927454291.478,2683825225092.63,3.8,50.2,59.1,37.8,44.4
LV-FR,LV,FR,2012,0.8,0,,36.09639,28324787663.6545,2683825225092.63,0.8,51.4,59.1,42.6,44.4
NL-FR,NL,FR,2012,,1,36.09639,36.09639,838971306990.906,2683825225092.63,229.8,62.9,59.1,58.2,44.4
NL-FR,NL,FR,2012,,1,36.09639,36.09639,838971306990.906,2683825225092.63,251.8,62.9,59.1,58.2,44.4
PL-FR,PL,FR,2012,0.8,0,,36.09639,498523568248.119,2683825225092.63,38.8,47.1,59.1,33.6,44.4
PL-FR,PL,FR,2012,0.8,0,,36.09639,498523568248.119,2683825225092.63,31.799999999999997,47.1,59.1,33.6,44.4
RO-FR,RO,FR,2012,,0,,36.09639,170635805316.879,2683825225092.63,20.799999999999997,43.9,59.1,31.7,44.4
RO-FR,RO,FR,2012,,0,,36.09639,170635805316.879,2683825225092.63,18.799999999999997,43.9,59.1,31.7,44.4
SE-FR,SE,FR,2012,0.8,1,36.09639,36.09639,552483727282.802,2683825225092.63,110.80000000000001,68.8,59.1,60.7,44.4
SE-FR,SE,FR,2012,0.8,1,36.09639,36.09639,552483727282.802,2683825225092.63,116.80000000000001,68.8,59.1,60.7,44.4
SI-FR,SI,FR,2012,0.8,0,,36.09639,46580457470.2769,2683825225092.63,3.8,53.2,59.1,46.6,44.4
SI-FR,SI,FR,2012,0.8,0,,36.09639,46580457470.2769,2683825225092.63,4.800000000000001,53.2,59.1,46.6,44.4
SK-FR,SK,FR,2012,,0,,36.09639,94534730680.6023,2683825225092.63,4.800000000000001,47.3,59.1,35.4,44.4
SK-FR,SK,FR,2012,,0,,36.09639,94534730680.6023,2683825225092.63,4.800000000000001,47.3,59.1,35.4,44.4
AT-HK,AT,HK,2012,0.8,0,16.5,16.5,409425234155.263,262629441493.476,1.7999999999999998,59.5,72.0,46.7,45.5
BE-HK,BE,HK,2012,,0,16.5,16.5,496181260258.3,262629441493.476,3.8,60.3,72.0,48.3,45.5
BE-HK,BE,HK,2012,,0,16.5,16.5,496181260258.3,262629441493.476,4.800000000000001,60.3,72.0,48.3,45.5
BG-HK,BG,HK,2012,0.8,0,16.5,16.5,54033250328.5151,262629441493.476,0.8,45.5,72.0,35.8,45.5
CY-HK,CY,HK,2012,0.8,0,16.5,16.5,24978513426.6992,262629441493.476,0.8,56.4,72.0,39.3,45.5
CZ-HK,CZ,HK,2012,0.8,0,16.5,16.5,208857719320.649,262629441493.476,0.8,53.3,72.0,46.1,45.5
